date,close,high,low,open,volume
2000-03-09,0.9149014949798584,0.935481569524408,0.8849662869936658,0.904611008066453,276718400
2000-03-10,0.9410952925682068,0.9574660319643554,0.9055466533333052,0.91069234808924,248606400
2000-03-13,0.9078853726387024,0.946707903597893,0.8943208931315718,0.9139664217376134,303956800
2000-03-14,0.8550304770469666,0.9298692636924168,0.8531595698310017,0.9071835644562375,428579200
2000-03-15,0.8699978590011597,0.899933867220699,0.8540948511132921,0.8653207917454605,443609600
2000-03-16,0.9097558856010437,0.9130306722162075,0.8569011653643759,0.8779498678241708,378100800
2000-03-17,0.9354817867279053,0.9354817867279053,0.8952560824885599,0.8989986962875974,305043200
2000-03-20,0.9205141067504883,0.9448366967161733,0.9158369392469811,0.924256620131331,204489600
2000-03-21,1.009852647781372,1.0234170208621773,0.9102242699524172,0.9172399701050675,524328000
2000-03-22,1.079077959060669,1.0804819383771695,0.9845944776066446,0.9937156968726584,567996800
2000-03-23,1.0575624704360962,1.125384735781294,1.047739710806792,1.0627072639436466,562564800
2000-03-24,1.0379172563552856,1.0772075070630145,1.0140622899908367,1.065981564128946,446913600
2000-03-27,1.044466257095337,1.0832887893957035,1.024353000903906,1.0299664232264825,279182400
2000-03-28,1.0411919355392456,1.0627074662842408,1.0262234802701746,1.0271589337842935,202966400
2000-03-29,1.0173366069793701,1.0435300953476716,1.0015501101654194,1.0430624686784986,239836800
2000-03-30,0.9410952925682068,1.0304339180601998,0.9387566583345928,0.9995625472925261,414400000
2000-03-31,1.0164016485214233,1.0271589645752013,0.9429659475348666,0.9537241628710499,404633600
2000-04-03,0.9976913332939148,1.04399807545353,0.9686915782673566,1.0140620676589893,328563200
2000-04-04,0.9527885913848877,0.9953528214071852,0.8737403787711392,0.9925465610483526,660329600
2000-04-05,0.9757080674171448,0.9944173351675456,0.9279982456026287,0.9464736000440299,457665600
2000-04-06,0.9368855953216553,1.0065787749591224,0.9223848679850873,0.9775790189303414,259627200
2000-04-07,0.9859979152679443,0.9869332688952172,0.9392242386882327,0.9523209880348734,242435200
2000-04-10,0.9354817867279053,0.9934822086652692,0.9336109794297587,0.9855302534653332,212262400
2000-04-11,0.8938528895378113,0.9345462155417884,0.8835624015297879,0.9242566268161218,541822400
2000-04-12,0.8176109790802002,0.890578953549676,0.784869555429137,0.890578953549676,941136000
2000-04-13,0.8517563939094543,0.8980631408813641,0.8119984209813498,0.8344502543000548,529827200
2000-04-14,0.8372566103935242,0.8830947865202801,0.815740178163526,0.8180787622280901,667620800
2000-04-17,0.9270628094673157,0.9275305361737713,0.8162077331075707,0.8194825694546611,409561600
2000-04-18,0.9495147466659546,0.9495147466659546,0.8933852345032974,0.924256701005393,390924800
2000-04-19,0.906481921672821,0.9747719258160598,0.8961914335476614,0.9443690874740317,520150400
2000-04-20,0.8896433115005493,0.9336107179419724,0.8760788382850672,0.9256595643312088,722120000
2000-04-24,0.9018046855926514,0.9018046855926514,0.8587727334061581,0.8606435401408619,443620800
2000-04-25,0.960271954536438,0.9635467407508054,0.9134982871535268,0.913966013835331,391641600
2000-04-26,0.9078853726387024,0.9579337486522721,0.898063407698024,0.9476432574587009,366912000
2000-04-27,0.948578417301178,0.9504501236457308,0.872453866067109,0.8770144266574399,326603200
2000-04-28,0.9284659624099731,0.9541918325628875,0.9078850864311713,0.951385572024542,249580800
2000-05-01,0.9303370714187622,0.936418119921234,0.9120955246358748,0.9345464131802704,226195200
2000-05-02,0.882159411907196,0.9448369077076877,0.87935315074653,0.9223851197775405,236432000
2000-05-03,0.8611114621162415,0.9074174115314607,0.8353856904138003,0.8901112212871817,489798400
2000-05-04,0.8283690214157104,0.8625144675745268,0.8274335680657006,0.8615790142245168,399515200
2000-05-05,0.8466116189956665,0.858772914498297,0.828603039521578,0.8293045797049974,284076800
2000-05-08,0.8241599202156067,0.8508210994415759,0.8232244665375766,0.8388936154054251,184900800
2000-05-09,0.7890788912773132,0.8325793765797856,0.7848695004979441,0.8255628759586219,327140800
2000-05-10,0.743241012096405,0.7858052640589873,0.7390307700657667,0.7787887602229931,535091200
2000-05-11,0.7694342136383057,0.7801924288921052,0.7409021813790274,0.7586760483446393,499744000
2000-05-12,0.8054504990577698,0.8269660809204951,0.7840506248672974,0.7932892030388576,306913600
2000-05-15,0.7558698654174805,0.8087245443461965,0.7493210405170799,0.8087245443461965,678932800
2000-05-16,0.7909497618675232,0.8162078056221633,0.7689665047907897,0.7821797604420073,440451200
2000-05-17,0.7586761713027954,0.7759823143057041,0.7511919422882551,0.7755145874624013,398092800
2000-05-18,0.7539989352226257,0.785337228360834,0.7530634816818316,0.770837348757589,373777600
2000-05-19,0.7034826278686523,0.7427728662720251,0.6988046618364189,0.7427728662720251,740667200
2000-05-22,0.6730788946151733,0.7016117695128696,0.643611415723677,0.7016117695128696,755507200
2000-05-23,0.6422083973884583,0.6988047816838783,0.6408052671307791,0.677289251757208,517585600
2000-05-24,0.656240701675415,0.6716759874163809,0.6211598391604154,0.6450148076849641,678462400
2000-05-25,0.6530829668045044,0.6934259654941934,0.6436114268770382,0.6623215426811546,406750400
2000-05-26,0.6464177370071411,0.6726112316955067,0.6379989561272879,0.6585790309468116,181148800
2000-05-30,0.6553051471710205,0.6595145379530634,0.6118055111631325,0.6557728239511605,713059200
2000-05-31,0.628643810749054,0.6829016516432063,0.6272406807402859,0.6501601861809974,433507200
2000-06-01,0.6669989228248596,0.6702728608994732,0.6015151653183736,0.611805655635635,903840000
2000-06-02,0.6927246451377869,0.7465147775543943,0.666063417356598,0.7016120041723,792848000
2000-06-05,0.6833696961402893,0.7128371907885602,0.6712083968501972,0.6983373069184421,323668800
2000-06-06,0.6950632333755493,0.7240629975649122,0.6758862326536534,0.6882814438401809,525481600
2000-06-07,0.7226594686508179,0.7259334548812969,0.6857078188042446,0.7006762188615472,337019200
2000-06-08,0.7095628976821899,0.7371595228090967,0.6969338769066818,0.7306115987088823,238526400
2000-06-09,0.7165796160697937,0.732950304467415,0.706289126493196,0.7240629453818441,252358400
2000-06-12,0.6824340224266052,0.7217242662083838,0.6800954887314637,0.7212565394853041,290337600
2000-06-13,0.7072243690490723,0.7086274992204413,0.6599822226842459,0.6824340040704757,351456000
2000-06-14,0.6768215298652649,0.7203211660916291,0.6744829461122975,0.7086275478849641,277446400
2000-06-15,0.6913214921951294,0.6988048711812058,0.6660633957174927,0.6829018602485218,248572800
2000-06-16,0.6824340224266052,0.7016118672355713,0.6665310140811246,0.6997401609811965,303564800
2000-06-19,0.7231273651123047,0.7324824487303175,0.6721435058195394,0.6777568757351558,394004800
2000-06-20,0.7577404379844666,0.7778528846648807,0.7362240618901211,0.7371594652713899,501390400
2000-06-21,0.8325792551040649,0.852223975157245,0.7530633228239466,0.7558696328942076,490000000
2000-06-22,0.8045142292976379,0.8625146472460697,0.8017079685832791,0.8344502914977995,467712000
2000-06-23,0.7736438512802124,0.8176112306033786,0.7605470979343282,0.8049822041740904,204965600
2000-06-26,0.8101277947425842,0.8194828820010717,0.7801926246306612,0.7858051474082083,185354400
2000-06-27,0.7745790481567383,0.8307077083726332,0.7727081910711359,0.8049819371316556,203470400
2000-06-28,0.8148045539855957,0.8288367040569407,0.7708371970581636,0.7979661437644024,286428800
2000-06-29,0.7670958042144775,0.8073214618307156,0.7642886937519162,0.7942247105341937,203660800
2000-06-30,0.7839338779449463,0.8222887113539317,0.7736433922836055,0.7904818510518334,323097600
2000-07-03,0.7979662418365479,0.8129337971440195,0.7801923760742012,0.7801923760742012,70828800
2000-07-05,0.7727082967758179,0.8260307036377557,0.7596115459830074,0.7970309410199076,265216000
2000-07-06,0.7755143046379089,0.792353563978761,0.7427728879857206,0.7858047910391166,309545600
2000-07-07,0.8148045539855957,0.8204179236073957,0.7801922801865105,0.7872079305611314,263603200
2000-07-10,0.8550304770469666,0.8718697411136672,0.8045142835712532,0.8096599778570766,397796000
2000-07-11,0.8522240519523621,0.8868371277426632,0.8297722204437863,0.8531594054598634,357896000
2000-07-12,0.8812238574028015,0.8821592109631069,0.8438044192167715,0.8699979160347058,225433600
2000-07-13,0.8456761240959167,0.9074173526712345,0.8194826273227104,0.8756113348647372,445659200
2000-07-14,0.8634499311447144,0.8830946538412684,0.8512886363623213,0.8550303503194019,190276800
2000-07-17,0.872805118560791,0.8802884470108332,0.8550304024371274,0.8718696650344362,260002400
2000-07-18,0.8569013476371765,0.8812240425237695,0.851288825415265,0.875611520301858,318404800
2000-07-19,0.788611114025116,0.8503531380723617,0.7745789630037928,0.8260304998294495,457872800
2000-07-20,0.8250951170921326,0.8540948732831479,0.8101275122748632,0.8232242601652145,465572800
2000-07-21,0.8017081022262573,0.832579573157367,0.7923538649789748,0.8136355865529088,196235200
2000-07-24,0.7287406325340271,0.7914172509013931,0.710965921203592,0.7867401344112748,412171200
2000-07-25,0.7493209838867188,0.7577406154929816,0.734353377197275,0.7530634975707288,211607200
2000-07-26,0.7493209838867188,0.7670957006597757,0.7371596379585998,0.7460469963451283,210470400
2000-07-27,0.7783207297325134,0.7970308497700795,0.7465147097238202,0.7483855668511623,294985600
2000-07-28,0.7231273651123047,0.7858048416169859,0.7016118368618188,0.7825308546174206,237893600
2000-07-31,0.760546863079071,0.7727082087965145,0.7296762965947037,0.7357564948321548,155299200
2000-08-01,0.7380949854850769,0.7656916109582645,0.737159532058932,0.7530633893863272,137284000
2000-08-02,0.7072243690490723,0.7474500152348911,0.7062889655882019,0.7334178641990379,162355200
2000-08-03,0.7184502482414246,0.7193857016474476,0.6623215950363773,0.6819662664432404,339897600
2000-08-04,0.7090952396392822,0.767095601068124,0.6931922314141217,0.7404343786922407,263121600
2000-08-07,0.7175149321556091,0.7343533453147945,0.7062890402754017,0.7165795285958236,187348000
2000-08-08,0.6997402310371399,0.7184503509962288,0.6931923060591076,0.717514947416548,176674400
2000-08-09,0.7109662294387817,0.7249984343147445,0.707224564600582,0.7203213157968891,379640800
2000-08-10,0.7119014263153076,0.7249981727872451,0.7090951662089205,0.71845019923226,251714400
2000-08-11,0.7137731909751892,0.718450308517322,0.6819663236582373,0.7011441692533289,238056000
2000-08-14,0.7044181227684021,0.7137731567664005,0.6931922318511884,0.7123692272049706,156660000
2000-08-15,0.6988047361373901,0.7175148536514337,0.6959984758049376,0.7072243664569066,114200800
2000-08-16,0.7259336113929749,0.7334178380152867,0.7006763699277502,0.7016118233153511,143673600
2000-08-17,0.7699018716812134,0.7848694766260307,0.7231274005418402,0.7240628040332061,270900000
2000-08-18,0.7483856678009033,0.7755145736307263,0.7465148104212013,0.7689666477419799,190176000
2000-08-21,0.7558698654174805,0.7717728769092,0.7427731148991704,0.7521273014904895,134467200
2000-08-22,0.7736438512802124,0.7904823200385671,0.7539991709027286,0.75774083635505,276802400
2000-08-23,0.8129338026046753,0.8194826264320315,0.7642885231067482,0.7703696201951283,236863200
2000-08-24,0.8398287296295166,0.8475467689152271,0.7989014986750134,0.8183123544889439,310766400
2000-08-25,0.8503533005714417,0.8606437897595015,0.8438045258582697,0.8456762324180368,334460000
2000-08-28,0.8690622448921204,0.8830944432672025,0.8540946931909978,0.8569009530095901,359004800
2000-08-29,0.8859018087387085,0.8896434227549499,0.8634499263955634,0.866256186867874,267030400
2000-08-30,0.8905788064002991,0.8980630330486292,0.8786513260257942,0.8830945797519689,285392800
2000-08-31,0.9120954871177673,0.9205142702147687,0.8821593715654366,0.882627098390872,419596800
2000-09-01,0.9495147466659546,0.9523210074455072,0.9149016657379687,0.9177079265175213,256872000
2000-09-05,0.9345462918281555,0.9598044374433428,0.9317400310447859,0.9378211786778953,298642400
2000-09-06,0.8746758103370667,0.9336107736085337,0.8643853233029909,0.9186431194797949,355404000
2000-09-07,0.9279980659484863,0.9364176444792249,0.8718693742811542,0.8849661189636479,217464800
2000-09-08,0.8812238574028015,0.9223849096705743,0.8756113363599267,0.9223849096705743,195518400
2000-09-11,0.8746758103370667,0.9036755652713087,0.8699978438803845,0.8784175240287465,187381600
2000-09-12,0.8643855452537537,0.8989987289353876,0.853159601934177,0.8583052964136255,187997600
2000-09-13,0.8681273460388184,0.890579134985283,0.8494180714783484,0.8494180714783484,305984000
2000-09-14,0.8510549068450928,0.8924497761062563,0.8503532667138,0.8765467657991951,426552000
2000-09-15,0.8267321586608887,0.8709341849586193,0.8119984163490118,0.8643854109521739,394514400
2000-09-18,0.9078853726387024,0.9092884533900606,0.824160011023606,0.8269662724466152,424536000
2000-09-19,0.8971276879310608,0.9055464697040367,0.8765467116458913,0.8943206279779634,271510400
2000-09-20,0.9137323498725891,0.9195786845505438,0.8765467236650195,0.8891757458198885,227388000
2000-09-21,0.8484824895858765,0.8924498077395961,0.8269661076651396,0.8756114431944155,510490400
2000-09-22,0.7811280488967896,0.7848697641532415,0.7483857672161428,0.7530636856689876,726700800
2000-09-25,0.800772488117218,0.8307076481609286,0.7792569087703692,0.7895465470551655,435551200
2000-09-26,0.7699018716812134,0.8194826032548133,0.7689664681898475,0.7979662246279873,290936800
2000-09-27,0.7324827909469604,0.789546874236292,0.7221922990756843,0.7745793129920784,402259200
2000-09-28,0.800772488117218,0.8054504048742126,0.72032114285569,0.7380950083025425,979585600
2000-09-29,0.38541820645332336,0.43406353371871387,0.37980568567911455,0.42190218941233426,7421640800
2000-10-02,0.3629671335220337,0.40038653302619553,0.3517412462246339,0.39945110486821894,2424788800
2000-10-03,0.3339674472808838,0.3741931135635376,0.332095766284132,0.3732576852361608,2038120000
2000-10-04,0.35361218452453613,0.35548301642634045,0.32741868937457047,0.3349029162640767,1466024000
2000-10-05,0.3302249312400818,0.36670891158088703,0.3292895028514883,0.3517413329415877,873006400
2000-10-06,0.33209583163261414,0.34332172317193854,0.3143219654932282,0.3395800341062172,612656800
2000-10-09,0.3255477547645569,0.34238616083074025,0.31619267394465017,0.33864449820760195,597564800
2000-10-10,0.3124510943889618,0.3358383030552781,0.3068376996798863,0.3236769845248684,691101600
2000-10-11,0.29374101758003235,0.314321995564935,0.2862576637127102,0.3012252457497294,1198422400
2000-10-12,0.2993544340133667,0.3115157560598564,0.2918702053315082,0.3040315273779979,1191064000
2000-10-13,0.3302249312400818,0.3311603596286753,0.29935434557288954,0.3030960091671392,1247752800
2000-10-16,0.3218062222003937,0.3479997217059252,0.3199345156851287,0.33396754335667844,820176000
2000-10-17,0.3012252449989319,0.3283541731626656,0.2946772947688032,0.32461248374829665,601720000
2000-10-18,0.3012252449989319,0.3152574233801033,0.28064426706532686,0.29093475603212937,834265600
2000-10-19,0.28345125913619995,0.29654800346351806,0.2740962026647092,0.2867252453775704,1506724800
2000-10-20,0.2918701767921448,0.30496692622297494,0.28345136959089695,0.2853222267378707,791263200
2000-10-23,0.30496686697006226,0.30777397648733634,0.2909346916920979,0.3033298735295333,551292000
2000-10-24,0.2825160324573517,0.312451227674933,0.2815806036638119,0.30964494129431347,804451200
2000-10-25,0.27690258622169495,0.28719307550701045,0.2759671825742008,0.2853222432319536,663969600
2000-10-26,0.27690258622169495,0.28251598232933395,0.26193500375870293,0.28158055370177126,721851200
2000-10-27,0.2778380215167999,0.287193082399055,0.2675475319845338,0.28251598910913783,744503200
2000-10-30,0.289063960313797,0.29841902186321223,0.28064430250103234,0.28625769914370314,639189600
2000-10-31,0.29280564188957214,0.30309610688355193,0.28812852341879114,0.2956127523024007,885880800
2000-11-01,0.3068378269672394,0.3124512240049536,0.29093481324173853,0.29093481324173853,575366400
2000-11-02,0.3339674472808838,0.33583827895557694,0.3152573319695928,0.3161927353169091,590693600
2000-11-03,0.33303120732307434,0.34425712290399413,0.32835411511696977,0.34425712290399413,515821600
2000-11-06,0.32087087631225586,0.338644748648789,0.31245124239156497,0.33583846213599183,393478400
2000-11-07,0.31899917125701904,0.32648337579961406,0.3115157910568122,0.3218062819095391,301963200
2000-11-08,0.3002898395061493,0.32087081902335945,0.2965481498038757,0.31993454103040336,422088800
2000-11-09,0.3021606206893921,0.30683771290334627,0.2853221844408613,0.2974835034953745,476834400
2000-11-10,0.2853221595287323,0.2974834775214131,0.2853221595287323,0.2897654129810794,422251200
2000-11-13,0.28999924659729004,0.29935432933785605,0.2731608370740718,0.2806441888367849,431816000
2000-11-14,0.30309605598449707,0.30683774513676426,0.2928055927185993,0.2984189632792126,409001600
2000-11-15,0.29748353362083435,0.3021606512884927,0.2881284739433414,0.2998220924546635,282357600
2000-11-16,0.2843867838382721,0.29654810408298343,0.28251595176560945,0.2918701620890545,239372000
2000-11-17,0.27690258622169495,0.2881285041345732,0.2731609216715812,0.28719307550701045,446180000
2000-11-20,0.28345125913619995,0.2918700630568258,0.2731607994357954,0.2783056171150508,408066400
2000-11-21,0.28158053755760193,0.29187017693063894,0.2806442596613887,0.28719305904105225,301952000
2000-11-22,0.27690258622169495,0.28625767185951634,0.27503175394663804,0.28158055370177126,280532000
2000-11-24,0.289063960313797,0.2918702214838908,0.2815805805401661,0.28228214583268957,160932800
2000-11-27,0.2797088623046875,0.2984189829646776,0.2769025765203185,0.297483554369888,258792800
2000-11-28,0.2698870003223419,0.28438688452667765,0.2684838695260439,0.27970894087650255,269124800
2000-11-29,0.2628704011440277,0.2740962927426363,0.2581932835421597,0.2708223304053812,492150400
2000-11-30,0.2469673901796341,0.2544507433170827,0.24135399477924163,0.2497736507286855,809597600
2000-12-01,0.25538697838783264,0.26193492689927345,0.25164444063348995,0.2544507007126702,385705600
2000-12-04,0.2497735470533371,0.2572577464064881,0.2460318595476699,0.2572577464064881,371520800
2000-12-05,0.25445079803466797,0.26099959837296716,0.2450965858662605,0.25351539430387676,613978400
2000-12-06,0.2142251431941986,0.22451560855764868,0.2095480245554897,0.21890308617525492,1374464000
2000-12-07,0.2142251431941986,0.22264477609020783,0.2095480245554897,0.21609682498405805,408917600
2000-12-08,0.22545094788074493,0.2291934856340448,0.2160967392927303,0.22170925944952682,435624000
2000-12-11,0.22732192277908325,0.23012903363907938,0.22264480356324579,0.22732192277908325,332511200
2000-12-12,0.2301289439201355,0.23948315372486845,0.22451554873105192,0.228257237648958,386260000
2000-12-13,0.22451557219028473,0.2329352287025367,0.222644740025884,0.2329352287025367,344887200
2000-12-14,0.21609681844711304,0.22825729156780133,0.21609681844711304,0.22498332860379966,263317600
2000-12-15,0.21048341691493988,0.21983847691847203,0.2095479883527938,0.21796761979417986,513945600
2000-12-18,0.21328964829444885,0.21890301825763733,0.20861254359691042,0.21796758982411063,325808000
2000-12-19,0.2095479965209961,0.22825726793507783,0.2095479965209961,0.21516051815251558,374007200
2000-12-20,0.21516048908233643,0.21890302731335862,0.2039354348458726,0.20627399353640063,565331200
2000-12-21,0.21048341691493988,0.22451556976906875,0.20767714371853507,0.2132896776213113,366844800
2000-12-22,0.22451557219028473,0.22451557219028473,0.21141882277699744,0.21141882277699744,318052000
2000-12-26,0.2198384702205658,0.22451556292866368,0.21328967112292993,0.22264473084143774,216815200
2000-12-27,0.22170935571193695,0.22170935571193695,0.21235429374003265,0.2146928531474141,325466400
2000-12-28,0.22170935571193695,0.22358021322987096,0.21422515125796665,0.21516055503686157,305177600
2000-12-29,0.22264470160007477,0.22451553344159234,0.21703218109545935,0.21983844134776706,630336000
2001-01-02,0.22264470160007477,0.2282572221046902,0.21796758452618675,0.22264470160007477,452312000
2001-01-03,0.24509651958942413,0.2497736368989185,0.216096763570384,0.21703219202829566,817073600
2001-01-04,0.25538697838783264,0.27690250497033686,0.25164444063348995,0.2715238481452619,739396000
2001-01-05,0.24509651958942413,0.2600641243179321,0.24041857793781662,0.2535153257505012,412356000
2001-01-08,0.2479027956724167,0.2542169069378492,0.23854773611924993,0.25351534179503066,373699200
2001-01-09,0.25725775957107544,0.26403957008339457,0.24790270349633936,0.25164439119347903,588929600
2001-01-10,0.2479027956724167,0.2544507453320783,0.24041859315347644,0.2497736527066432,580781600
2001-01-11,0.26941922307014465,0.27690257689847875,0.24322572357620062,0.24322572357620062,803734400
2001-01-12,0.25725775957107544,0.26941910015370846,0.2553869282125338,0.26754739449319537,423376800
2001-01-16,0.25632256269454956,0.273161007716743,0.25445085552750896,0.2609996573455014,306118400
2001-01-17,0.251644492149353,0.2628704090663511,0.2469673993865935,0.2628704090663511,840873600
2001-01-18,0.2797088623046875,0.2806442659194095,0.2638058267912325,0.26661211257560147,1227010400
2001-01-19,0.2918701767921448,0.29280560536563166,0.2797088559348015,0.2909347482186579,776664000
2001-01-22,0.288128525018692,0.29374104723073785,0.2759672025768432,0.2853222639126691,519327200
2001-01-23,0.3068378269672394,0.31338662780743337,0.28532229050656893,0.28906398065670624,879530400
2001-01-24,0.3068378269672394,0.3096449376572961,0.2928056708068435,0.3087095338548163,717091200
2001-01-25,0.2984190285205841,0.3077740902786996,0.29561276728788594,0.3077740902786996,489708800
2001-01-26,0.29280564188957214,0.2965481560125007,0.2853222623283507,0.2918702131994019,482820800
2001-01-29,0.3246125280857086,0.3255479568120839,0.2928056532223971,0.2928056532223971,855528800
2001-01-30,0.3255477547645569,0.32928941738769524,0.3124510113215119,0.3227414703271196,692423200
2001-01-31,0.32367703318595886,0.336773782079816,0.32087077256062335,0.32180620109575725,730704800
2001-02-01,0.3161928355693817,0.3218062316554309,0.30683777494760966,0.309644885161764,369695200
2001-02-02,0.3087095022201538,0.32835420408272303,0.30683779552437795,0.3161928567735072,427341600
2001-02-05,0.3021606206893921,0.3077739906603187,0.2956126716058055,0.30683771290334627,286115200
2001-02-06,0.3161928355693817,0.3201683884861814,0.2993544208960955,0.3016929549859052,462711200
2001-02-07,0.3105802536010742,0.31245111048646695,0.29654807755871965,0.30917712342706144,393887200
2001-02-08,0.3105802536010742,0.31525737083449246,0.30216062323483434,0.3077739932530487,604128000
2001-02-09,0.2862575948238373,0.3115156597748678,0.2797087968310717,0.30683769355369367,590083200
2001-02-12,0.2946773171424866,0.2993544355105798,0.2815805663655398,0.2853222560640004,274120000
2001-02-13,0.2862575948238373,0.30590229015792886,0.28438673807218395,0.2984189131114392,237070400
2001-02-14,0.2918701767921448,0.2937410089590514,0.2769025702143408,0.2871930589047774,309120000
2001-02-15,0.3002898395061493,0.30777406823306663,0.2946773174427738,0.2946773174427738,311416000
2001-02-16,0.2843867838382721,0.2918701620890545,0.2806442453906416,0.2843867838382721,263911200
2001-02-20,0.2740963101387024,0.2909347489242507,0.2722254779672585,0.28719305960129565,314893600
2001-02-21,0.2825160324573517,0.29841904636964567,0.27316097013969054,0.27316097013969054,390258400
2001-02-22,0.28158053755760193,0.28999931978277743,0.26941921669448804,0.28532222687325787,431961600
2001-02-23,0.28158053755760193,0.28251596613153274,0.2731609060101439,0.27877342749359424,293865600
2001-02-26,0.2918701767921448,0.2946772868548205,0.27783799878782767,0.2853222267378707,206438400
2001-02-27,0.28999924659729004,0.290934674935152,0.27970878547898376,0.28859611658052753,348516000
2001-02-28,0.27316081523895264,0.2909346516792806,0.2712899587127757,0.28999922341619216,508233600
2001-03-01,0.2806442677974701,0.2806442677974701,0.2572578783094,0.26661211435975946,330461600
2001-03-02,0.288128525018692,0.30590239465265706,0.27316094147082026,0.2740963451861143,406201600
2001-03-05,0.30496686697006226,0.3068376987734795,0.28812843149694095,0.2899992633003582,324172800
2001-03-06,0.3218062222003937,0.3302250046285193,0.3096448760640411,0.3101126028523155,731802400
2001-03-07,0.3180636167526245,0.3236769865161718,0.3105802395106862,0.31899904515288247,419540800
2001-03-08,0.31151577830314636,0.31619287200173796,0.3059024065503821,0.3096449208396526,204859200
2001-03-09,0.30309605598449707,0.3096448550781936,0.2993543918122959,0.3087094515251763,299135200
