date,close,high,low,open,volume
2000-01-03,35.4436149597168,36.07076739600133,34.05627775217828,35.69067501037434,53228400
2000-01-04,34.24632263183594,35.614655167625166,34.13229492052017,34.53139191012536,54119000
2000-01-05,34.60740661621094,35.38659589202898,33.258078845891895,33.79020810742617,64059600
2000-01-06,33.448123931884766,34.62641011584889,32.95400391925465,34.113285487348385,54976600
2000-01-07,33.88524627685547,34.13230640113989,32.630941030488415,33.03003815433248,62013600
2000-01-10,34.13228225708008,34.56938832161952,33.86621769605607,34.493369875612665,44963600
2000-01-11,33.25807189941406,34.74043167550223,33.0490211617606,33.90422872488839,46743600
2000-01-12,32.1748161315918,33.10604235158471,31.756714563431714,32.99201465117741,66532400
2000-01-13,32.78296661376953,33.03002665201823,30.863500162760417,31.737712605794272,83144000
2000-01-14,34.13228225708008,34.64540676762638,32.15580266090172,32.59290872544117,73416400
2000-01-18,35.063533782958984,35.424621664734715,33.9802701376318,33.999274762988414,81483600
2000-01-19,32.53590393066406,33.90423633896302,32.231830062153186,33.60016247045214,97568200
2000-01-20,32.23182678222656,33.35309905825921,32.19381755253054,32.55490523464275,56349800
2000-01-21,31.547658920288086,32.61191729350262,31.395622009828866,32.53589883827301,68416200
2000-01-24,30.7874813079834,32.136809192469094,30.654448981343965,31.56191949520582,63597600
2000-01-25,31.262609481811523,31.585688120833282,30.274368938921434,30.71147533289205,59823200
2000-01-26,30.217342376708984,31.471647154610114,30.14132390532104,31.148568651211338,49365000
2000-01-27,30.027292251586914,30.768472250202034,29.57118148320838,30.374126481708092,63654800
2000-01-28,29.87525749206543,30.483405227272872,29.571183624461714,29.837248258614967,58225400
2000-01-31,29.761215209960938,29.856238247029776,28.848994054100064,29.685196780305862,73194200
2000-02-01,31.30059242248535,31.39561547173394,29.704205195109047,29.95126512315538,70196600
2000-02-02,30.654447555541992,31.604678415912176,30.559424469504975,31.148567602934488,49915600
2000-02-03,31.50965118408203,31.68069271644436,30.44539276049422,31.0345358164089,49186000
2000-02-04,32.40288543701172,32.839991809475805,31.66645622253418,31.737723565870716,55365400
2000-02-07,32.42186737060547,32.49788581696094,31.699692130228563,32.47888120537207,40005800
2000-02-08,33.429115295410156,33.44811990899481,32.36485693466941,32.36485693466941,56229000
2000-02-09,31.62368392944336,33.277085673350555,31.58567469395124,33.277085673350555,55090000
2000-02-10,32.23182678222656,32.40286831585866,31.16756835073795,31.590421031106196,54527800
2000-02-11,30.388385772705078,31.88975067329526,30.141325725772514,31.88975067329526,115559000
2000-02-14,30.293365478515625,30.93952258407995,30.1223238917486,30.782734462876842,81028600
2000-02-15,29.970273971557617,30.407380059918953,29.837241683795472,30.331361609769157,71027600
2000-02-16,29.68522834777832,30.464418080338444,29.53319132679098,30.17934866598718,65202600
2000-02-17,30.293365478515625,30.31237009926752,29.537931803627924,29.95128230498157,80343400
2000-02-18,28.906024932861328,30.426394423084144,28.84901107697797,30.407389804456358,79063000
2000-02-22,28.525922775268555,29.533167217033537,28.221848981528186,28.925019629552793,66296200
2000-02-23,28.658966064453125,29.115076930200388,27.993804385238363,28.430910631579493,75847200
2000-02-24,28.81100845336914,29.153091667195422,27.974805041793783,28.65897146944635,69733200
2000-02-25,27.765743255615234,28.79674364686584,27.51868325402523,28.791992492989106,65301400
2000-02-28,27.841764450073242,28.012806006421812,26.79651049460974,27.442667485259904,76131800
2000-02-29,27.176593780517578,27.898768999860003,27.024556892234962,27.898768999860003,58437400
2000-03-01,27.613704681396484,28.611446935886036,27.0435662502596,27.252617008343126,106889800
2000-03-02,28.392885208129883,29.001032682467336,27.708719299500245,27.917769993803745,106932600
2000-03-03,29.229089736938477,30.065292564263117,28.54492378730923,28.81098832327616,101435200
2000-03-06,27.556699752807617,29.609198768878805,27.404662788654193,29.191097117456895,93609400
2000-03-07,28.24086570739746,29.647207606689125,27.95579640348699,29.229105960953767,135061000
2000-03-08,29.058055877685547,29.24810202469461,27.6707190045194,28.525926666060176,94290000
2000-03-09,30.407400131225586,30.407400131225586,28.887030124664307,28.982053250074387,88198800
2000-03-10,30.71146011352539,31.16757090729062,30.255349319760164,30.27435393616705,85589000
2000-03-13,29.799230575561523,30.483396583673905,29.647193684869883,29.68520290754279,61831800
2000-03-14,28.925020217895508,30.179324642587428,28.925020217895508,29.989278517634105,73489200
2000-03-15,29.00105094909668,29.38114335996295,28.48792619442721,28.7539908820336,53208000
2000-03-16,29.00105094909668,29.400147980506265,28.354893850624013,29.1720925339865,77300800
2000-03-17,30.217342376708984,30.25535161240296,28.734982184644018,28.96303759880786,81161600
2000-03-20,29.609188079833984,30.331363398854325,29.343123488615966,30.027289580319447,47773000
2000-03-21,31.243593215942383,31.35762092840933,29.343131341493333,29.419149816471297,81648800
2000-03-22,31.395626068115234,32.11780148614694,30.749469115139494,31.262593754267286,93975800
2000-03-23,34.01824951171875,34.322323250370985,32.42186238379452,32.478876209791814,148224000
2000-03-24,33.96125030517578,34.968494998054524,33.31509333238564,34.246319557877314,112196800
2000-03-27,31.642698287963867,32.91600806892097,31.604689040771117,32.768722236049065,111434000
2000-03-28,31.718706130981445,32.66893699170588,31.1295629973323,31.50965534162207,81114400
2000-03-29,32.59293746948242,33.12506706082091,31.965784736833488,31.984789365095576,64363800
2000-03-30,31.433629989624023,33.030017486074094,31.167565406882346,32.28883757700799,64178400
2000-03-31,32.307861328125,32.91600930606618,31.6617041015625,32.23184283088235,64281400
2000-04-03,27.63271713256836,29.343132911062963,27.366652455913645,28.715980458948277,260118200
2000-04-04,26.929540634155273,27.974794504923473,25.827272915890624,27.84176219409843,181244400
2000-04-05,26.26437759399414,26.910534495727713,26.11234067593918,26.834516036700233,82887600
2000-04-06,26.150352478027344,26.758500210074494,25.927048232666284,26.720490976821544,66421400
2000-04-07,27.081584930419922,27.17660803543894,25.846284565172695,26.454432437294408,82613600
2000-04-10,26.16934585571289,26.94853480276026,26.15034124724832,26.94853480276026,60685400
2000-04-11,25.504201889038086,26.16936363726188,25.39017416077115,25.88429431659454,71961800
2000-04-12,24.135854721069336,25.010066781832478,23.94580862090344,24.9720575617993,153003800
2000-04-13,24.097856521606445,25.010078219585235,24.021838046774878,24.591976608011624,94316200
2000-04-14,22.53946876525879,24.17386531990656,22.273404209851012,24.059837653303227,151217800
2000-04-17,23.071603775024414,23.10961300694373,22.19739144088016,22.577483760073314,119772200
2000-04-18,24.496957778930664,24.9150594632879,23.07161112771282,23.2616573478752,91794600
2000-04-19,23.926816940307617,24.782024853185966,23.75577535773195,24.76302023289978,53715400
2000-04-20,24.002836227416992,24.287905541281802,23.565729946157617,23.90781312279539,52387400
2000-04-24,20.258922576904297,20.677024168547725,19.764802514052974,20.44896875492404,313645800
2000-04-25,21.09512710571289,21.133136343741203,20.56299777331653,20.905080915571332,159517400
2000-04-26,20.677024841308594,21.627255762324612,20.48697865710539,21.285172630758844,107091200
2000-04-27,21.228164672851562,21.266173920251475,20.486984348553253,20.50598897225321,77669800
2000-04-28,21.20915412902832,21.589246496932052,20.75304328754384,21.513228023351306,78082600
2000-05-01,22.330411911010742,22.501453363946144,21.79828294632283,22.15937045807534,107811000
2000-05-02,21.247163772583008,22.349431660606097,21.133136060028892,22.14038085425689,97716200
2000-05-03,21.45621109008789,21.532229552763138,20.924081851361176,21.399197243081456,55354800
2000-05-04,21.41820526123047,21.66526530417279,21.076122124848794,21.380196023854726,43317200
2000-05-05,21.627246856689453,21.83629757323039,21.247154644796844,21.361182308364626,36402200
2000-05-08,21.228164672851562,21.70328026535048,21.19015542545165,21.57024789945078,36187600
2000-05-09,20.620012283325195,21.41820630719585,20.524989185245357,21.342187828731976,60778400
2000-05-10,20.125879287719727,20.639003688823063,19.992847035581825,20.60099447392652,67740000
2000-05-11,20.639005661010742,20.71502409806787,19.99284894602514,20.258913475725095,58390800
2000-05-12,20.924081802368164,21.209151036732855,20.75304026174935,20.81005410862229,37886000
2000-05-15,21.09512710571289,21.114131724727045,20.677025487401462,20.981099391627957,33899600
2000-05-16,21.13314437866211,21.47522765097858,21.00011199498348,21.152149004901915,48410600
2000-05-17,20.582000732421875,21.01910693449547,20.44896841005165,20.943088464569627,53242000
2000-05-18,20.125879287719727,20.696017511167877,20.03085625047837,20.696017511167877,53640400
2000-05-19,19.7838134765625,20.049878211117612,19.612771861491353,19.87883659604647,66578000
2000-05-22,19.517744064331055,19.84082259314666,18.98561472275241,19.802813354462472,69955000
2000-05-23,19.213668823242188,19.93584430819095,19.17565958719225,19.42271962151683,57963200
2000-05-24,19.93584442138672,20.23991831151273,19.15665507793881,19.194664314204562,85482400
2000-05-25,18.70054817199707,19.68878852254976,18.58652043924099,19.63177465617172,94348800
2000-05-26,18.68153953552246,19.04262727832503,18.35846102880437,18.871585715944864,55822000
2000-05-30,19.270681381225586,19.49873678218684,18.85257981279663,18.985612130024027,68536400
2000-05-31,19.02362060546875,19.370454847276747,18.871583677552916,19.35145023128727,54968200
2000-06-01,19.631765365600586,20.068871467642033,19.403710008013746,19.574751526203876,94507200
2000-06-02,20.163908004760742,20.296940385565005,19.764810862347947,20.068884875614838,80463200
2000-06-05,20.334941864013672,20.79105270956164,20.068877204110688,20.07362835875181,64400000
2000-06-06,21.171144485473633,21.247162957593826,20.62001056260224,20.734038270782527,99019000
2000-06-07,21.437210083007812,21.513228558479472,20.41096066414042,21.057117705649517,76310600
2000-06-08,20.924081802368164,21.931326430456732,20.75304026174935,21.76028488983792,94765600
2000-06-09,20.924081802368164,21.19014642110854,20.772044877373666,21.17114180548423,35710200
2000-06-12,20.334941864013672,20.981098895206628,20.18290491549768,20.981098895206628,49260600
2000-06-13,20.639005661010742,20.677014879539307,20.106876601610836,20.29692269425366,44289200
2000-06-14,21.437210083007812,21.58924703395113,21.133136181121177,21.22815927546075,79992400
2000-06-15,22.00733757019043,22.102360616693844,21.475208509771317,21.532222337673364,65592600
2000-06-16,22.064361572265625,22.235403134841327,21.741283065178187,22.083366190329592,68710600
2000-06-19,22.406444549560547,22.444453785437666,21.893319865219468,22.064361426666494,46604800
2000-06-20,22.786537170410156,22.881560261195855,22.425449425424507,22.463458661738787,62275000
2000-06-21,24.534961700439453,24.991072529882167,23.39468462683266,23.413689244726108,160399600
2000-06-22,24.28789520263672,24.934052039013594,24.116853687125193,24.744005910667454,87315200
2000-06-23,23.62274932861328,24.344925092480782,23.413698449599003,24.306915841750914,49811600
2000-06-26,24.17388153076172,24.363927769211102,23.565733567723687,23.565733567723687,48287000
2000-06-27,23.964815139770508,24.363911981907844,23.831782859058062,24.097847420482953,31071200
2000-06-28,24.002836227416992,24.344919404054764,23.90781312279539,24.021840848341313,37459200
2000-06-29,23.470699310302734,24.002828525435103,23.43269008065042,23.793777762347386,38449000
2000-06-30,24.325918197631836,24.325918197631836,23.31867314726114,23.43270088881254,52356400
2000-07-03,24.325918197631836,24.344922821223737,24.135871961712837,24.230895079672337,15734800
2000-07-05,23.869808197021484,24.287909932956573,23.793789699578742,24.287909932956573,34824400
2000-07-06,24.610971450805664,24.839026784712743,23.869791615607657,23.983819282561196,47873200
2000-07-07,24.934043884277344,25.20010837694494,24.496937932037728,24.710739756502758,54153200
2000-07-10,24.154870986938477,24.725009562554646,24.13586636775127,24.53496337068259,52689800
2000-07-11,24.059844970703125,24.47794654207395,23.869798801898202,23.964821886300662,37164800
2000-07-12,24.420927047729492,24.62997778510305,23.47069642330422,23.79377483560881,58370200
2000-07-13,24.306900024414062,24.325904637412037,23.527710891496955,23.964816990450455,80843200
2000-07-14,24.002836227416992,24.24989629943316,23.850799260022427,24.173877815735878,51180600
2000-07-17,23.774778366088867,24.192879984037674,23.565727557114464,23.79378298508654,53992800
2000-07-18,23.869808197021484,24.173882186792458,23.546729582889824,23.603743455971884,70617200
2000-07-19,22.235401153564453,23.565724299504208,22.140378071711613,23.128618122981145,139924600
2000-07-20,22.74853515625,22.881567525584796,22.235410303101503,22.330433424054927,54690600
2000-07-21,21.988332748413086,22.805530940445724,21.85530048459382,22.72951250397757,56100600
2000-07-24,21.45621109008789,21.931326481808174,21.28516954906859,21.91232186613936,56165600
2000-07-25,20.981103897094727,21.589251836140953,20.791057666142784,21.53223796685537,64188600
2000-07-26,20.620012283325195,21.13313701295633,20.448970706781484,21.000104675644554,85404600
2000-07-27,21.09512710571289,21.323182533882758,20.524988535288216,20.639016249373153,74337600
2000-07-28,21.190149307250977,21.836306326485534,21.171144689038194,21.570241671506597,75645600
2000-07-31,21.228164672851562,21.627261770550653,21.05712305955195,21.3421924150513,70283800
2000-08-01,20.886077880859375,21.304179530885676,20.734040917213445,21.266170289974195,47163600
2000-08-02,21.09512710571289,21.418205628953537,20.829062439514708,20.848067058528866,48269200
2000-08-03,21.36118507385254,21.3991942999626,20.715028229981556,20.734032843036584,54543400
2000-08-04,21.01910400390625,21.24715938188715,20.734034781430125,21.114127078064957,38107400
2000-08-07,21.285173416137695,21.62725656032562,21.209154939651487,21.342187273502347,52741800
2000-08-08,22.53946876525879,22.710510265163787,21.28516443262213,21.304169043722684,138038800
2000-08-09,22.577489852905273,22.767536063788317,22.2354066733158,22.42545288419884,63945600
2000-08-10,22.0833683013916,22.52047455864806,21.817303623061584,22.4444560791252,48986000
2000-08-11,22.02634620666504,22.102364657766557,21.7792862405851,22.02634620666504,35629600
2000-08-14,21.95033073425293,22.31141842598523,21.703270734646622,21.988339964961593,53427000
2000-08-15,21.779298782348633,22.197400504173824,21.74128953490998,21.893326524664595,40714200
2000-08-16,21.589237213134766,21.969329417591364,21.456204941574956,21.855301756254384,44976200
2000-08-17,21.760282516479492,21.893314811340066,21.456208699655324,21.62725022161892,36112800
2000-08-18,21.589237213134766,21.722269484694575,21.285163449569488,21.627246433580424,54438800
2000-08-21,21.4752197265625,21.53223358424364,21.304178153519082,21.494224345789547,34119600
2000-08-22,21.66526222229004,22.02634992599487,21.351686058546367,21.532229910398783,54428200
2000-08-23,21.51323699951172,21.62726475745966,21.399209241563778,21.532241625836377,36726800
2000-08-24,21.627246856689453,21.646251467284085,21.266159255391475,21.475209971932408,42405400
