date,close,high,low,open,volume
2006-05-16,533.5999755859375,543.2000122070312,530.47998046875,536.5599975585938,100250
2006-05-17,525.5999755859375,534.0,523.1199951171875,533.3599853515625,102838
2006-05-18,533.9199829101562,534.3200073242188,520.7999877929688,525.4400024414062,82088
2006-05-19,524.5599975585938,531.6799926757812,521.2000122070312,528.0,101513
2006-05-22,530.239990234375,532.5599975585938,519.1199951171875,519.1199951171875,96213
2006-05-23,542.1599731445312,547.3599853515625,537.6799926757812,538.0,78863
2006-05-24,528.7999877929688,543.4400024414062,528.4000244140625,537.6799926757812,50088
2006-05-25,542.4000244140625,543.0399780273438,530.47998046875,533.4400024414062,37538
2006-05-26,542.0,545.8400268554688,538.6400146484375,539.6799926757812,33688
2006-05-30,546.5599975585938,552.6400146484375,545.760009765625,549.760009765625,61175
2006-05-31,541.8400268554688,543.280029296875,532.6400146484375,541.1199951171875,58963
2006-06-01,534.5599975585938,546.0,532.0800170898438,534.719970703125,115350
2006-06-02,551.2000122070312,553.2000122070312,540.4000244140625,542.0800170898438,55438
2006-06-05,549.9199829101562,558.239990234375,547.52001953125,557.52001953125,49150
2006-06-06,550.0800170898438,551.5999755859375,542.4000244140625,544.719970703125,22475
2006-06-07,538.239990234375,546.6400146484375,536.0800170898438,546.1599731445312,45000
2006-06-08,536.9600219726562,536.9600219726562,526.47998046875,532.239990234375,38538
2006-06-09,544.5599975585938,545.5999755859375,540.0,540.0,42750
2006-06-12,536.6400146484375,547.1199951171875,534.8800048828125,547.1199951171875,26650
2006-06-13,521.4400024414062,529.8400268554688,521.0399780273438,527.52001953125,75338
2006-06-14,526.3200073242188,527.280029296875,520.0,524.0800170898438,41675
2006-06-15,529.280029296875,532.1599731445312,527.5999755859375,530.7999877929688,38588
2006-06-16,530.0,531.760009765625,522.0,527.760009765625,27338
2006-06-19,524.3200073242188,526.8800048828125,519.9199829101562,526.5599975585938,23500
2006-06-20,522.3200073242188,529.5999755859375,519.3599853515625,527.280029296875,27050
2006-06-21,530.7999877929688,533.8400268554688,520.239990234375,522.719970703125,30100
2006-06-22,536.0,536.239990234375,529.52001953125,533.52001953125,29675
2006-06-23,535.1199951171875,537.6799926757812,530.9600219726562,531.4400024414062,14888
2006-06-26,541.5999755859375,542.7999877929688,532.0,533.3599853515625,23000
2006-06-27,544.6400146484375,547.3599853515625,541.0399780273438,545.0399780273438,43425
2006-06-28,546.47998046875,549.760009765625,540.719970703125,543.760009765625,30038
2006-06-29,556.0800170898438,556.719970703125,546.47998046875,546.7999877929688,59875
2006-06-30,558.1599731445312,560.1599731445312,555.4400024414062,556.0800170898438,32425
2006-07-03,559.4400024414062,562.9600219726562,559.4400024414062,561.6799926757812,21013
2006-07-05,568.0,569.2000122070312,558.239990234375,559.1199951171875,62050
2006-07-06,566.1599731445312,568.7999877929688,561.5999755859375,566.4000244140625,42113
2006-07-07,558.7999877929688,572.0,558.1599731445312,571.4400024414062,51913
2006-07-10,556.47998046875,558.7999877929688,541.1199951171875,556.5599975585938,24588
2006-07-11,560.6400146484375,564.7999877929688,559.9199829101562,562.47998046875,29713
2006-07-12,569.1199951171875,569.1199951171875,558.8800048828125,563.2000122070312,78913
2006-07-13,586.0,586.3200073242188,574.0,574.0,203250
2006-07-14,585.760009765625,596.7999877929688,585.3599853515625,593.2000122070312,207300
2006-07-17,573.2000122070312,585.6799926757812,572.1599731445312,581.8400268554688,125988
2006-07-18,566.0,583.0399780273438,561.0399780273438,579.5999755859375,132500
2006-07-19,558.7999877929688,564.1599731445312,549.280029296875,562.0,109563
2006-07-20,552.7999877929688,562.7999877929688,550.7999877929688,561.2000122070312,71088
2006-07-21,556.1599731445312,561.5999755859375,552.1599731445312,557.8400268554688,63025
2006-07-24,561.3599853515625,561.4400024414062,549.5999755859375,552.0,49263
2006-07-25,552.0,563.52001953125,549.6799926757812,563.3599853515625,136013
2006-07-26,553.3599853515625,558.4000244140625,549.760009765625,551.280029296875,60150
2006-07-27,557.4400024414062,559.3599853515625,553.4400024414062,558.239990234375,45925
2006-07-28,548.0,554.0,543.2000122070312,552.4000244140625,141188
2006-07-31,556.1599731445312,557.4400024414062,546.0,550.239990234375,60813
2006-08-01,561.2000122070312,564.0,556.7999877929688,559.2000122070312,56638
2006-08-02,568.9600219726562,571.3599853515625,564.47998046875,565.3599853515625,95188
2006-08-03,564.47998046875,565.8400268554688,558.4000244140625,559.760009765625,61538
2006-08-04,558.47998046875,564.0800170898438,554.6400146484375,564.0800170898438,38013
2006-08-07,576.0,577.1199951171875,567.2000122070312,568.719970703125,171888
2006-08-08,570.4000244140625,578.719970703125,569.5999755859375,572.0,52450
2006-08-09,569.3599853515625,576.7999877929688,567.52001953125,571.2000122070312,61025
2006-08-10,556.7999877929688,564.3200073242188,553.760009765625,563.6799926757812,112675
2006-08-11,557.8400268554688,559.2000122070312,553.3599853515625,557.8400268554688,37738
2006-08-14,548.719970703125,550.9600219726562,545.52001953125,548.7999877929688,45688
2006-08-15,545.6799926757812,553.0399780273438,545.4400024414062,550.719970703125,29825
2006-08-16,536.7999877929688,546.1599731445312,536.1599731445312,543.52001953125,91538
2006-08-17,528.4000244140625,532.1599731445312,525.5999755859375,530.719970703125,114500
2006-08-18,529.4400024414062,532.0,522.0,530.239990234375,79688
2006-08-21,539.3599853515625,539.6799926757812,532.0,535.280029296875,119850
2006-08-22,536.4000244140625,540.0800170898438,534.6400146484375,538.4000244140625,73800
2006-08-23,528.0,534.4000244140625,523.5999755859375,532.7999877929688,91050
2006-08-24,534.0,534.0,525.8400268554688,526.9600219726562,51025
2006-08-25,532.4000244140625,542.4000244140625,532.4000244140625,540.0,118675
2006-08-28,519.0399780273438,524.47998046875,516.5599975585938,524.1599731445312,134500
2006-08-29,513.52001953125,516.9600219726562,510.3999938964844,514.0800170898438,121275
2006-08-30,518.7999877929688,518.7999877929688,505.6000061035156,514.6400146484375,141625
2006-08-31,518.4000244140625,518.47998046875,510.6400146484375,514.4000244140625,90200
2006-09-01,510.0,518.4000244140625,508.32000732421875,518.0,73950
2006-09-05,506.4800109863281,508.3999938964844,502.8800048828125,506.9599914550781,92575
2006-09-06,497.6000061035156,507.1199951171875,497.3599853515625,501.44000244140625,125950
2006-09-07,495.1199951171875,499.2799987792969,492.239990234375,498.6400146484375,119538
2006-09-08,487.20001220703125,496.9599914550781,486.6400146484375,496.32000732421875,171100
2006-09-11,480.239990234375,486.79998779296875,476.9599914550781,481.44000244140625,199150
2006-09-12,470.0799865722656,482.4800109863281,469.20001220703125,480.4800109863281,182500
2006-09-13,472.0,475.44000244140625,467.8399963378906,471.9200134277344,207600
2006-09-14,465.20001220703125,472.3999938964844,462.1600036621094,470.9599914550781,162438
2006-09-15,464.32000732421875,465.6000061035156,455.44000244140625,462.0799865722656,257363
2006-09-18,466.55999755859375,471.760009765625,460.0,466.32000732421875,186050
2006-09-19,450.0,471.6000061035156,449.8399963378906,468.4800109863281,256363
2006-09-20,440.3999938964844,451.2799987792969,439.2799987792969,445.44000244140625,417375
2006-09-21,447.1199951171875,447.6000061035156,439.9200134277344,442.79998779296875,260925
2006-09-22,437.1199951171875,450.239990234375,436.3999938964844,448.3999938964844,244425
2006-09-25,445.3599853515625,450.3999938964844,432.4800109863281,434.32000732421875,231850
2006-09-26,443.3599853515625,449.6000061035156,439.760009765625,443.3599853515625,197750
2006-09-27,457.2799987792969,457.6000061035156,436.4800109863281,446.9599914550781,237500
2006-09-28,453.20001220703125,464.0,452.79998779296875,457.6000061035156,165588
2006-09-29,456.0,456.9599914550781,446.3999938964844,452.3999938964844,114363
2006-10-02,442.4800109863281,455.20001220703125,442.0,453.6000061035156,99500
2006-10-03,425.9200134277344,439.20001220703125,424.8800048828125,436.9599914550781,233350
2006-10-04,432.32000732421875,433.6000061035156,419.67999267578125,428.3999938964844,244038
2006-10-05,436.7200012207031,441.9200134277344,432.0,441.2799987792969,190500
2006-10-06,434.79998779296875,436.8800048828125,427.6000061035156,434.79998779296875,160975
2006-10-09,436.79998779296875,445.0400085449219,435.3599853515625,436.8800048828125,197988
2006-10-10,429.3599853515625,434.7200012207031,427.2799987792969,432.55999755859375,197000
2006-10-11,421.20001220703125,431.67999267578125,421.20001220703125,429.20001220703125,187400
2006-10-12,427.44000244140625,427.44000244140625,420.1600036621094,422.3999938964844,244500
2006-10-13,429.20001220703125,434.8800048828125,428.1600036621094,429.760009765625,229175
2006-10-16,437.760009765625,438.3999938964844,424.8800048828125,428.4800109863281,188400
2006-10-17,431.9200134277344,439.9200134277344,429.760009765625,439.9200134277344,148650
2006-10-18,422.79998779296875,435.67999267578125,420.3999938964844,429.9200134277344,202425
2006-10-19,431.20001220703125,432.8800048828125,421.2799987792969,424.1600036621094,137213
2006-10-20,422.0,432.0,420.4800109863281,431.9200134277344,180525
2006-10-23,418.9599914550781,419.44000244140625,413.67999267578125,415.6000061035156,217038
2006-10-24,422.7200012207031,424.239990234375,416.32000732421875,416.6400146484375,145513
2006-10-25,437.6000061035156,438.0,422.7200012207031,423.2799987792969,287650
2006-10-26,429.20001220703125,438.4800109863281,428.0,437.760009765625,169438
2006-10-27,432.0,433.8399963378906,426.7200012207031,431.2799987792969,144238
2006-10-30,415.8399963378906,426.239990234375,414.8800048828125,425.1199951171875,378050
2006-10-31,416.79998779296875,418.239990234375,406.55999755859375,411.5199890136719,480038
2006-11-01,416.9599914550781,422.55999755859375,411.6000061035156,417.0400085449219,424388
2006-11-02,412.0,420.0,410.8800048828125,413.9200134277344,326988
2006-11-03,421.44000244140625,422.0,415.20001220703125,415.9200134277344,270463
2006-11-06,427.6000061035156,429.9200134277344,420.79998779296875,420.79998779296875,225725
2006-11-07,420.79998779296875,427.8399963378906,419.6000061035156,426.9599914550781,198375
2006-11-08,427.20001220703125,428.0,420.7200012207031,420.9599914550781,246100
2006-11-09,436.0,436.9599914550781,431.5199890136719,432.0,296200
2006-11-10,426.3999938964844,436.0,425.6000061035156,433.760009765625,244575
2006-11-13,418.79998779296875,423.6000061035156,417.6000061035156,421.3599853515625,474788
2006-11-14,417.1199951171875,422.79998779296875,416.0799865722656,420.3999938964844,191088
2006-11-15,420.0,424.3999938964844,418.0799865722656,418.79998779296875,393300
2006-11-16,404.7200012207031,424.4800109863281,404.0,422.8800048828125,576500
2006-11-17,407.5199890136719,408.55999755859375,402.9599914550781,403.67999267578125,376750
2006-11-20,407.760009765625,408.0,402.0,405.1199951171875,227475
2006-11-21,415.8399963378906,417.760009765625,408.32000732421875,410.3999938964844,263100
2006-11-22,410.4800109863281,417.9200134277344,404.6400146484375,416.1600036621094,326288
2006-11-24,414.3999938964844,416.4800109863281,413.20001220703125,414.0,129300
2006-11-27,418.3999938964844,418.6400146484375,412.79998779296875,413.5199890136719,232600
2006-11-28,421.67999267578125,423.760009765625,418.55999755859375,420.79998779296875,228888
2006-11-29,433.1199951171875,433.44000244140625,424.0,425.1199951171875,321813
2006-11-30,436.6400146484375,441.67999267578125,434.8800048828125,436.1600036621094,274188
2006-12-01,440.3999938964844,441.6000061035156,432.0,434.3999938964844,188250
2006-12-04,433.6000061035156,436.32000732421875,429.2799987792969,435.760009765625,279900
2006-12-05,434.3999938964844,438.32000732421875,427.0400085449219,436.55999755859375,246175
2006-12-06,431.1199951171875,436.239990234375,429.3599853515625,431.5199890136719,294638
2006-12-07,430.8800048828125,430.9599914550781,426.8800048828125,429.760009765625,228725
2006-12-08,428.6400146484375,435.3599853515625,427.20001220703125,434.0799865722656,217388
2006-12-11,424.0,428.1600036621094,421.5199890136719,424.0,220225
2006-12-12,420.3999938964844,426.3999938964844,417.20001220703125,424.32000732421875,197150
2006-12-13,423.0400085449219,424.79998779296875,418.32000732421875,419.2799987792969,203650
2006-12-14,429.8399963378906,430.7200012207031,426.6400146484375,427.9200134277344,192100
2006-12-15,434.3999938964844,434.3999938964844,427.9200134277344,431.8399963378906,159875
2006-12-18,425.2799987792969,430.8800048828125,424.9599914550781,430.6400146484375,115750
2006-12-19,432.0,433.9200134277344,423.6000061035156,423.6000061035156,190363
2006-12-20,432.3999938964844,435.1199951171875,429.5199890136719,432.3999938964844,131388
2006-12-21,426.7200012207031,430.9599914550781,423.1199951171875,430.9599914550781,128025
2006-12-22,423.3599853515625,427.0400085449219,421.67999267578125,426.55999755859375,90600
2006-12-26,413.1199951171875,425.6000061035156,411.44000244140625,425.2799987792969,181950
2006-12-27,410.79998779296875,415.5199890136719,409.760009765625,414.0,146000
2006-12-28,410.3999938964844,412.8800048828125,408.3999938964844,412.239990234375,157650
2006-12-29,412.79998779296875,414.79998779296875,408.0,408.1600036621094,133250
2007-01-03,395.20001220703125,411.3599853515625,393.0400085449219,411.3599853515625,401713
2007-01-04,379.1199951171875,391.20001220703125,377.760009765625,388.32000732421875,557488
2007-01-05,382.6400146484375,383.44000244140625,375.1199951171875,379.20001220703125,454100
2007-01-08,379.9200134277344,392.3999938964844,376.0,389.760009765625,493650
2007-01-09,378.3999938964844,380.0,369.44000244140625,370.1600036621094,502463
2007-01-10,362.8800048828125,374.0,362.8800048828125,373.1199951171875,793225
2007-01-11,354.7200012207031,369.1199951171875,352.0799865722656,362.0,1126175
2007-01-12,357.0400085449219,360.0,348.0799865722656,354.239990234375,1258575
2007-01-16,346.7200012207031,355.20001220703125,343.2799987792969,353.2799987792969,1148113
2007-01-17,353.760009765625,354.79998779296875,341.6000061035156,343.9200134277344,1416750
2007-01-18,345.8399963378906,356.79998779296875,340.4800109863281,354.3999938964844,1687750
2007-01-19,355.44000244140625,356.0,347.0400085449219,347.5199890136719,751750
2007-01-22,350.7200012207031,364.0799865722656,347.5199890136719,358.55999755859375,1325663
2007-01-23,365.20001220703125,366.6400146484375,353.67999267578125,354.8800048828125,966100
2007-01-24,368.79998779296875,369.44000244140625,357.67999267578125,363.760009765625,671200
2007-01-25,362.1600036621094,371.8399963378906,360.79998779296875,369.5199890136719,474100
2007-01-26,370.239990234375,371.20001220703125,364.3999938964844,364.79998779296875,548250
2007-01-29,359.760009765625,369.44000244140625,359.20001220703125,367.44000244140625,391200
2007-01-30,378.8800048828125,380.0,361.9200134277344,361.9200134277344,713313
2007-01-31,385.9200134277344,387.6000061035156,372.0,377.2799987792969,738713
2007-02-01,382.7200012207031,392.0,381.1199951171875,386.0,659713
2007-02-02,394.7200012207031,394.7200012207031,380.79998779296875,385.760009765625,586163
2007-02-05,392.79998779296875,399.6000061035156,390.32000732421875,396.9599914550781,715488
2007-02-06,393.67999267578125,398.32000732421875,390.4800109863281,397.20001220703125,604425
2007-02-07,386.0,398.3999938964844,382.7200012207031,396.1600036621094,642200
2007-02-08,398.0,400.1600036621094,385.0400085449219,387.9200134277344,650063
2007-02-09,399.9200134277344,405.9200134277344,397.67999267578125,400.3999938964844,743300
2007-02-12,386.9599914550781,396.3999938964844,384.9599914550781,394.6400146484375,581175
2007-02-13,394.8800048828125,399.1199951171875,388.7200012207031,389.44000244140625,333750
2007-02-14,387.6000061035156,396.3999938964844,384.6400146484375,393.20001220703125,604400
2007-02-15,386.79998779296875,388.6400146484375,378.3999938964844,387.6000061035156,436050
2007-02-16,394.79998779296875,396.3999938964844,388.32000732421875,389.2799987792969,365975
2007-02-20,389.3599853515625,393.9200134277344,382.7200012207031,386.0799865722656,342500
2007-02-21,398.8800048828125,401.3599853515625,385.9200134277344,390.32000732421875,530675
2007-02-22,402.6400146484375,405.6000061035156,395.67999267578125,398.0,430488
2007-02-23,403.67999267578125,409.44000244140625,401.0400085449219,406.79998779296875,477800
2007-02-26,407.20001220703125,409.20001220703125,402.1600036621094,406.4800109863281,322475
2007-02-27,399.6000061035156,412.32000732421875,399.6000061035156,400.8800048828125,635475
2007-02-28,409.44000244140625,411.20001220703125,399.6000061035156,405.1199951171875,414150
2007-03-01,409.9200134277344,413.44000244140625,402.8800048828125,407.9200134277344,342975
2007-03-02,408.0799865722656,413.1199951171875,406.79998779296875,412.0,325625
2007-03-05,396.9599914550781,402.8800048828125,395.0400085449219,400.239990234375,460150
2007-03-06,402.55999755859375,402.8800048828125,397.8399963378906,402.0,191675
2007-03-07,410.32000732421875,411.9200134277344,403.20001220703125,404.0,418038
2007-03-08,410.32000732421875,412.7200012207031,407.1199951171875,412.4800109863281,202188
2007-03-09,400.8800048828125,409.9200134277344,400.55999755859375,409.6000061035156,229550
2007-03-12,394.79998779296875,398.8800048828125,392.0,396.79998779296875,416625
2007-03-13,391.5199890136719,401.20001220703125,389.3599853515625,397.0400085449219,369613
2007-03-14,393.1199951171875,394.55999755859375,388.8800048828125,392.1600036621094,246863
2007-03-15,389.3599853515625,395.2799987792969,388.0799865722656,394.55999755859375,172275
2007-03-16,387.3599853515625,396.1600036621094,382.239990234375,391.8399963378906,288625
2007-03-19,389.6000061035156,392.0,385.6000061035156,388.0,235888
2007-03-20,387.67999267578125,391.2799987792969,384.55999755859375,388.79998779296875,240613
2007-03-21,390.3999938964844,390.55999755859375,384.79998779296875,388.0,319188
2007-03-22,401.44000244140625,401.6000061035156,393.6000061035156,393.6000061035156,313988
2007-03-23,404.55999755859375,407.1199951171875,402.0,403.9200134277344,283275
2007-03-26,409.3599853515625,411.6000061035156,405.6000061035156,410.4800109863281,361138
2007-03-27,409.6000061035156,410.1600036621094,405.0400085449219,406.0,336500
2007-03-28,416.0,422.0799865722656,414.0,415.9200134277344,765213
2007-03-29,428.9599914550781,431.8399963378906,419.20001220703125,421.1199951171875,852188
2007-03-30,426.79998779296875,433.6000061035156,426.0,428.0799865722656,708725
2007-04-02,428.4800109863281,433.760009765625,424.55999755859375,428.3999938964844,463113
2007-04-03,419.67999267578125,424.55999755859375,416.3999938964844,423.8399963378906,549738
2007-04-04,418.6400146484375,420.8800048828125,413.20001220703125,417.1199951171875,537875
2007-04-05,416.0799865722656,422.1600036621094,414.0799865722656,422.0,399800
2007-04-09,402.79998779296875,416.7200012207031,400.1600036621094,415.67999267578125,589800
2007-04-10,404.8800048828125,406.239990234375,402.239990234375,402.239990234375,294963
2007-04-11,403.67999267578125,410.0,400.0,402.6400146484375,403950
2007-04-12,413.20001220703125,413.67999267578125,406.3999938964844,407.1199951171875,274050
2007-04-13,412.1600036621094,416.32000732421875,411.9200134277344,414.6400146484375,191363
2007-04-16,409.6000061035156,413.8399963378906,405.67999267578125,412.79998779296875,277900
2007-04-17,402.32000732421875,413.3599853515625,401.6000061035156,411.5199890136719,280488
2007-04-18,401.1199951171875,402.8800048828125,396.0,400.3999938964844,354575
2007-04-19,393.760009765625,399.20001220703125,393.20001220703125,398.9599914550781,288088
2007-04-20,400.3999938964844,400.8800048828125,393.9200134277344,395.20001220703125,232800
2007-04-23,409.760009765625,411.3599853515625,399.760009765625,400.0799865722656,400513
2007-04-24,403.1199951171875,413.5199890136719,400.32000732421875,410.4800109863281,374638
2007-04-25,410.55999755859375,411.3599853515625,403.2799987792969,405.6000061035156,309175
2007-04-26,407.5199890136719,414.239990234375,404.55999755859375,408.1600036621094,207113
2007-04-27,414.7200012207031,415.760009765625,404.239990234375,404.8800048828125,257888
2007-04-30,409.9200134277344,415.67999267578125,408.3999938964844,412.79998779296875,226950
2007-05-01,402.8800048828125,413.0400085449219,401.20001220703125,408.9599914550781,320013
2007-05-02,396.7200012207031,401.760009765625,393.8399963378906,400.9599914550781,652313
2007-05-03,394.239990234375,396.8800048828125,391.8399963378906,394.79998779296875,412588
2007-05-04,386.3999938964844,395.8399963378906,384.8800048828125,395.20001220703125,519325
2007-05-07,384.4800109863281,386.0,380.32000732421875,382.79998779296875,510800
2007-05-08,389.1199951171875,390.7200012207031,382.4800109863281,385.2799987792969,428388
2007-05-09,384.0799865722656,389.0400085449219,379.1199951171875,388.4800109863281,439713
2007-05-10,385.20001220703125,388.8800048828125,382.55999755859375,388.0,300388
2007-05-11,388.55999755859375,390.6400146484375,385.760009765625,388.1600036621094,292588
2007-05-14,388.4800109863281,391.44000244140625,386.3999938964844,390.8800048828125,191375
2007-05-15,391.9200134277344,393.44000244140625,387.1199951171875,387.2799987792969,262575
2007-05-16,388.239990234375,390.6400146484375,384.4800109863281,389.67999267578125,340013
2007-05-17,401.2799987792969,401.760009765625,389.9200134277344,390.239990234375,397313
2007-05-18,400.79998779296875,404.4800109863281,399.760009765625,401.1199951171875,238013
2007-05-21,406.55999755859375,408.239990234375,397.3599853515625,401.44000244140625,469100
2007-05-22,399.3599853515625,405.2799987792969,398.32000732421875,403.44000244140625,313400
2007-05-23,401.3599853515625,402.7200012207031,396.0799865722656,398.4800109863281,287488
2007-05-24,391.44000244140625,400.6400146484375,388.7200012207031,399.9200134277344,313613
2007-05-25,396.0,397.2799987792969,391.20001220703125,395.67999267578125,164388
2007-05-29,387.20001220703125,391.20001220703125,381.0400085449219,390.0,531138
2007-05-30,385.67999267578125,389.20001220703125,385.2799987792969,385.6000061035156,303338
2007-05-31,391.67999267578125,391.67999267578125,380.6400146484375,385.20001220703125,480650
2007-06-01,395.67999267578125,397.5199890136719,390.8800048828125,393.0400085449219,230063
2007-06-04,402.79998779296875,405.20001220703125,395.6000061035156,395.6000061035156,793100
2007-06-05,400.1600036621094,403.44000244140625,397.8399963378906,399.2799987792969,298363
2007-06-06,402.4800109863281,404.1600036621094,397.6000061035156,399.9200134277344,309213
2007-06-07,405.20001220703125,409.9200134277344,402.0799865722656,402.0799865722656,388888
2007-06-08,392.4800109863281,401.9200134277344,392.32000732421875,399.0400085449219,433800
2007-06-11,398.7200012207031,400.3999938964844,392.8800048828125,395.20001220703125,332700
2007-06-12,396.4800109863281,398.7200012207031,393.8399963378906,398.0,145025
2007-06-13,400.7200012207031,403.2799987792969,394.0799865722656,396.0799865722656,388788
2007-06-14,408.79998779296875,410.55999755859375,404.7200012207031,405.20001220703125,568013
2007-06-15,412.239990234375,413.2799987792969,408.3999938964844,410.0799865722656,458025
2007-06-18,417.1199951171875,418.4800109863281,409.5199890136719,411.3599853515625,276075
2007-06-19,416.9599914550781,420.6400146484375,414.1600036621094,415.760009765625,249425
2007-06-20,412.3999938964844,418.3999938964844,406.79998779296875,416.0799865722656,532500
2007-06-21,412.79998779296875,419.3599853515625,410.4800109863281,419.3599853515625,308188
2007-06-22,415.1199951171875,417.8399963378906,412.8800048828125,415.67999267578125,250788
2007-06-25,415.67999267578125,417.8399963378906,406.0799865722656,406.8800048828125,566738
2007-06-26,408.9599914550781,413.0400085449219,406.9599914550781,412.9599914550781,502863
2007-06-27,415.0400085449219,417.20001220703125,403.8399963378906,405.2799987792969,603375
2007-06-28,419.760009765625,423.9200134277344,418.0,421.20001220703125,482725
2007-06-29,424.0,427.6000061035156,421.3599853515625,423.20001220703125,423888
2007-07-02,428.239990234375,428.6400146484375,418.8800048828125,421.6000061035156,191050
2007-07-03,428.32000732421875,428.32000732421875,425.6000061035156,426.32000732421875,86125
2007-07-05,433.20001220703125,435.44000244140625,426.4800109863281,433.6000061035156,277750
2007-07-06,437.44000244140625,439.20001220703125,434.79998779296875,437.2799987792969,167788
2007-07-09,434.79998779296875,440.0799865722656,433.760009765625,438.0,288363
2007-07-10,437.760009765625,440.0,433.44000244140625,434.3999938964844,215438
2007-07-11,437.2799987792969,440.0,434.9599914550781,436.3999938964844,213213
2007-07-12,437.9200134277344,444.79998779296875,433.67999267578125,441.3599853515625,330600
2007-07-13,444.32000732421875,445.0400085449219,440.79998779296875,441.1199951171875,238138
2007-07-16,446.0799865722656,447.67999267578125,442.8800048828125,445.3599853515625,224950
2007-07-17,445.1199951171875,452.4800109863281,442.239990234375,449.20001220703125,299313
2007-07-18,452.6400146484375,453.20001220703125,445.3599853515625,447.20001220703125,306338
2007-07-19,456.6400146484375,457.3599853515625,449.760009765625,454.79998779296875,228863
2007-07-20,456.0,458.32000732421875,453.0400085449219,457.0400085449219,140363
2007-07-23,451.0400085449219,451.1199951171875,447.1199951171875,449.6000061035156,290175
2007-07-24,441.2799987792969,444.32000732421875,438.1600036621094,442.7200012207031,353988
2007-07-25,459.5199890136719,459.5199890136719,440.4800109863281,444.3999938964844,394175
2007-07-26,449.760009765625,463.5199890136719,448.32000732421875,463.44000244140625,554325
2007-07-27,461.9200134277344,463.5199890136719,449.6000061035156,452.79998779296875,402975
2007-07-30,460.0,464.8800048828125,457.1199951171875,463.6000061035156,233538
2007-07-31,468.239990234375,470.6400146484375,462.79998779296875,464.0,283850
2007-08-01,462.0799865722656,473.6000061035156,457.5199890136719,468.0,572325
2007-08-02,461.6000061035156,465.67999267578125,458.7200012207031,460.55999755859375,390500
2007-08-03,451.5199890136719,462.55999755859375,451.5199890136719,462.32000732421875,267688
2007-08-06,433.6000061035156,444.7200012207031,431.0400085449219,444.0,502613
2007-08-07,434.8800048828125,436.9599914550781,428.239990234375,432.32000732421875,453425
2007-08-08,434.1600036621094,439.6000061035156,432.0799865722656,433.2799987792969,415850
2007-08-09,430.239990234375,433.1199951171875,424.7200012207031,425.8399963378906,273288
2007-08-10,429.1199951171875,430.4800109863281,421.5199890136719,422.7200012207031,256750
2007-08-13,430.79998779296875,438.79998779296875,426.9599914550781,435.6000061035156,300475
2007-08-14,433.8399963378906,434.7200012207031,428.32000732421875,433.44000244140625,296688
2007-08-15,441.0400085449219,445.9200134277344,435.8399963378906,437.67999267578125,269350
2007-08-16,428.6400146484375,438.6400146484375,421.8399963378906,438.6400146484375,556113
2007-08-17,432.239990234375,437.9200134277344,430.0,434.3999938964844,608650
2007-08-20,428.32000732421875,429.44000244140625,421.8399963378906,427.1199951171875,307000
2007-08-21,419.44000244140625,431.3599853515625,415.67999267578125,426.8800048828125,507225
2007-08-22,418.79998779296875,424.1600036621094,414.0799865722656,421.6000061035156,396975
2007-08-23,421.20001220703125,422.1600036621094,416.4800109863281,421.0400085449219,185013
2007-08-24,429.1199951171875,430.1600036621094,423.2799987792969,423.760009765625,274250
